"2017 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,,
"Data as of October 17, 2016.  Includes 2017 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.  Medicare/Medicaid plans are shown in a separate Landscape file.",,,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2017, enhanced alternative plans may offer additional cost sharing reductions in the gap on a sub-set of the formulary drugs, beyond the standard Part D benefit.  ",,,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall Star Rating,
Alabama,Baldwin,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$0.00,$150.00,Enhanced,No,EA,H0104,014,0," $5,000 ",4 Stars,
Alabama,Baldwin,Blue Advantage (PPO),Blue Advantage Premier (PPO),Local PPO,$159.00,$0.00,Enhanced,No,EA,H0104,015,0," $3,400 ",4 Stars,
Alabama,Baldwin,VIVA Medicare,VIVA Medicare Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0," $6,700 ",4 Stars,
Alabama,Baldwin,VIVA Medicare,VIVA Medicare Premier (HMO),Local HMO,$109.00,$0.00,Enhanced,Yes,EA,H0154,011,0," $5,900 ",4 Stars,
Alabama,Baldwin,VIVA Medicare,VIVA Medicare Plus (HMO),Local HMO,$0.00,$200.00,Enhanced,No,EA,H0154,015,1," $6,700 ",4 Stars,
Alabama,Baldwin,"Humana Health Plan, Inc.",Humana Gold Plus H2012-003 (HMO),Local HMO,$0.00,$360.00,Enhanced,Yes,EA,H2012,003,0," $5,900 ",3.5 Stars,
Alabama,Baldwin,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$0.00,$55.00,Enhanced,No,EA,H2802,041,0," $5,900 ",4 Stars,
Alabama,Baldwin,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$46.00,$0.00,Enhanced,No,EA,H2802,042,0," $3,900 ",4 Stars,
Alabama,Baldwin,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-020 (PPO),Local PPO,$59.00,$360.00,Enhanced,Yes,EA,H5525,020,0," $6,700 ",3.5 Stars,
Alabama,Baldwin,Humana Insurance Company,Humana Gold Choice H8145-075 (PFFS),PFFS,$97.00,$250.00,Basic,No,BA,H8145,075,0, N/A ,3.5 Stars,
Alabama,Baldwin,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Baldwin,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Barbour,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Barbour,Aetna Medicare,Aetna Medicare Essential Plan (PPO),Local PPO,$0.00,$175.00,Enhanced,Yes,EA,H5521,091,0," $5,900 ",4 Stars,
Alabama,Barbour,Humana Insurance Company,HumanaChoice H6609-119 (PPO),Local PPO,$63.00,$360.00,Enhanced,Yes,EA,H6609,119,0," $6,700 ",3.5 Stars,
Alabama,Barbour,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Barbour,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Bibb,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$0.00,$150.00,Enhanced,No,EA,H0104,014,0," $5,000 ",4 Stars,
Alabama,Bibb,Blue Advantage (PPO),Blue Advantage Premier (PPO),Local PPO,$159.00,$0.00,Enhanced,No,EA,H0104,015,0," $3,400 ",4 Stars,
Alabama,Bibb,"Humana Health Plan, Inc.",Humana Gold Plus H2012-002 (HMO),Local HMO,$0.00,$320.00,Enhanced,Yes,EA,H2012,002,0," $6,700 ",3.5 Stars,
Alabama,Bibb,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$0.00,$55.00,Enhanced,No,EA,H2802,041,0," $5,900 ",4 Stars,
Alabama,Bibb,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$46.00,$0.00,Enhanced,No,EA,H2802,042,0," $3,900 ",4 Stars,
Alabama,Bibb,Humana Insurance Company,HumanaChoice H6609-118 (PPO),Local PPO,$65.00,$360.00,Enhanced,Yes,EA,H6609,118,0," $6,700 ",3.5 Stars,
Alabama,Bibb,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Bibb,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Blount,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Blount,Blue Advantage (PPO),Blue Advantage Premier (PPO),Local PPO,$159.00,$0.00,Enhanced,No,EA,H0104,015,0," $3,400 ",4 Stars,
Alabama,Blount,VIVA Medicare,VIVA Medicare Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0," $6,700 ",4 Stars,
Alabama,Blount,VIVA Medicare,VIVA Medicare Premier (HMO),Local HMO,$109.00,$0.00,Enhanced,Yes,EA,H0154,011,0," $5,900 ",4 Stars,
Alabama,Blount,VIVA Medicare,VIVA Medicare Me (HMO),Local HMO,$0.00,$0.00,Enhanced,No,EA,H0154,014,0," $6,000 ",4 Stars,
Alabama,Blount,VIVA Medicare,VIVA Medicare Plus (HMO),Local HMO,$0.00,$200.00,Enhanced,No,EA,H0154,015,1," $6,700 ",4 Stars,
Alabama,Blount,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$0.00,$55.00,Enhanced,No,EA,H2802,041,0," $5,900 ",4 Stars,
Alabama,Blount,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$46.00,$0.00,Enhanced,No,EA,H2802,042,0," $3,900 ",4 Stars,
Alabama,Blount,Humana Insurance Company,HumanaChoice H6609-118 (PPO),Local PPO,$65.00,$360.00,Enhanced,Yes,EA,H6609,118,0," $6,700 ",3.5 Stars,
Alabama,Blount,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Blount,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Bullock,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Bullock,VIVA Medicare,VIVA Medicare Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0," $6,700 ",4 Stars,
Alabama,Bullock,VIVA Medicare,VIVA Medicare Premier (HMO),Local HMO,$109.00,$0.00,Enhanced,Yes,EA,H0154,011,0," $5,900 ",4 Stars,
Alabama,Bullock,VIVA Medicare,VIVA Medicare Plus (HMO),Local HMO,$28.00,$200.00,Enhanced,No,EA,H0154,015,2," $6,700 ",4 Stars,
Alabama,Bullock,Humana Insurance Company,HumanaChoice H6609-118 (PPO),Local PPO,$65.00,$360.00,Enhanced,Yes,EA,H6609,118,0," $6,700 ",3.5 Stars,
Alabama,Bullock,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Bullock,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Butler,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Butler,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Butler,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Calhoun,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Calhoun,VIVA Medicare,VIVA Medicare Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0," $6,700 ",4 Stars,
Alabama,Calhoun,VIVA Medicare,VIVA Medicare Premier (HMO),Local HMO,$109.00,$0.00,Enhanced,Yes,EA,H0154,011,0," $5,900 ",4 Stars,
Alabama,Calhoun,VIVA Medicare,VIVA Medicare Plus (HMO),Local HMO,$28.00,$200.00,Enhanced,No,EA,H0154,015,2," $6,700 ",4 Stars,
Alabama,Calhoun,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Calhoun,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Chambers,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Chambers,Humana Insurance Company,HumanaChoice H6609-120 (PPO),Local PPO,$47.00,$400.00,Enhanced,Yes,EA,H6609,120,0," $6,700 ",3.5 Stars,
Alabama,Chambers,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Chambers,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Cherokee,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Cherokee,VIVA Medicare,VIVA Medicare Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0," $6,700 ",4 Stars,
Alabama,Cherokee,VIVA Medicare,VIVA Medicare Premier (HMO),Local HMO,$109.00,$0.00,Enhanced,Yes,EA,H0154,011,0," $5,900 ",4 Stars,
Alabama,Cherokee,VIVA Medicare,VIVA Medicare Plus (HMO),Local HMO,$28.00,$200.00,Enhanced,No,EA,H0154,015,2," $6,700 ",4 Stars,
Alabama,Cherokee,"Humana Health Insurance Company of Florida, Inc.",HumanaChoice H5415-077 (PPO),Local PPO,$66.00,$360.00,Enhanced,Yes,EA,H5415,077,0," $6,700 ",3.5 Stars,
Alabama,Cherokee,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Cherokee,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Chilton,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$0.00,$150.00,Enhanced,No,EA,H0104,014,0," $5,000 ",4 Stars,
Alabama,Chilton,Blue Advantage (PPO),Blue Advantage Premier (PPO),Local PPO,$159.00,$0.00,Enhanced,No,EA,H0104,015,0," $3,400 ",4 Stars,
Alabama,Chilton,VIVA Medicare,VIVA Medicare Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0," $6,700 ",4 Stars,
Alabama,Chilton,VIVA Medicare,VIVA Medicare Premier (HMO),Local HMO,$109.00,$0.00,Enhanced,Yes,EA,H0154,011,0," $5,900 ",4 Stars,
Alabama,Chilton,VIVA Medicare,VIVA Medicare Me (HMO),Local HMO,$0.00,$0.00,Enhanced,No,EA,H0154,014,0," $6,000 ",4 Stars,
Alabama,Chilton,VIVA Medicare,VIVA Medicare Plus (HMO),Local HMO,$0.00,$200.00,Enhanced,No,EA,H0154,015,1," $6,700 ",4 Stars,
Alabama,Chilton,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$0.00,$55.00,Enhanced,No,EA,H2802,041,0," $5,900 ",4 Stars,
Alabama,Chilton,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$46.00,$0.00,Enhanced,No,EA,H2802,042,0," $3,900 ",4 Stars,
Alabama,Chilton,Humana Insurance Company,HumanaChoice H6609-118 (PPO),Local PPO,$65.00,$360.00,Enhanced,Yes,EA,H6609,118,0," $6,700 ",3.5 Stars,
Alabama,Chilton,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Chilton,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Choctaw,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Choctaw,"Humana Health Insurance Company of Florida, Inc.",HumanaChoice H5415-077 (PPO),Local PPO,$66.00,$360.00,Enhanced,Yes,EA,H5415,077,0," $6,700 ",3.5 Stars,
Alabama,Choctaw,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Choctaw,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Clarke,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Clarke,"Humana Health Plan, Inc.",Humana Gold Plus H2012-003 (HMO),Local HMO,$0.00,$360.00,Enhanced,Yes,EA,H2012,003,0," $5,900 ",3.5 Stars,
Alabama,Clarke,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-020 (PPO),Local PPO,$59.00,$360.00,Enhanced,Yes,EA,H5525,020,0," $6,700 ",3.5 Stars,
Alabama,Clarke,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Clarke,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Clay,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Clay,Humana Insurance Company,Humana Gold Choice H8145-075 (PFFS),PFFS,$97.00,$250.00,Basic,No,BA,H8145,075,0, N/A ,3.5 Stars,
Alabama,Clay,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Clay,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Cleburne,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Cleburne,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Cleburne,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Coffee,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Coffee,Humana Insurance Company,HumanaChoice H6609-119 (PPO),Local PPO,$63.00,$360.00,Enhanced,Yes,EA,H6609,119,0," $6,700 ",3.5 Stars,
Alabama,Coffee,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Coffee,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Colbert,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Colbert,Blue Advantage (PPO),Blue Advantage Premier (PPO),Local PPO,$159.00,$0.00,Enhanced,No,EA,H0104,015,0," $3,400 ",4 Stars,
Alabama,Colbert,Humana Insurance Company,HumanaChoice H6609-097 (PPO),Local PPO,$70.00,$270.00,Basic,No,BA,H6609,097,0," $6,700 ",3.5 Stars,
Alabama,Colbert,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Colbert,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Conecuh,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Conecuh,"Humana Health Insurance Company of Florida, Inc.",HumanaChoice H5415-077 (PPO),Local PPO,$66.00,$360.00,Enhanced,Yes,EA,H5415,077,0," $6,700 ",3.5 Stars,
Alabama,Conecuh,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Conecuh,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Coosa,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Coosa,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Coosa,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Covington,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Covington,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Covington,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Crenshaw,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Crenshaw,VIVA Medicare,VIVA Medicare Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0," $6,700 ",4 Stars,
Alabama,Crenshaw,VIVA Medicare,VIVA Medicare Premier (HMO),Local HMO,$109.00,$0.00,Enhanced,Yes,EA,H0154,011,0," $5,900 ",4 Stars,
Alabama,Crenshaw,VIVA Medicare,VIVA Medicare Plus (HMO),Local HMO,$28.00,$200.00,Enhanced,No,EA,H0154,015,2," $6,700 ",4 Stars,
Alabama,Crenshaw,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Crenshaw,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Cullman,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Cullman,VIVA Medicare,VIVA Medicare Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0," $6,700 ",4 Stars,
Alabama,Cullman,VIVA Medicare,VIVA Medicare Premier (HMO),Local HMO,$109.00,$0.00,Enhanced,Yes,EA,H0154,011,0," $5,900 ",4 Stars,
Alabama,Cullman,VIVA Medicare,VIVA Medicare Plus (HMO),Local HMO,$0.00,$200.00,Enhanced,No,EA,H0154,015,1," $6,700 ",4 Stars,
Alabama,Cullman,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$0.00,$55.00,Enhanced,No,EA,H2802,041,0," $5,900 ",4 Stars,
Alabama,Cullman,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$46.00,$0.00,Enhanced,No,EA,H2802,042,0," $3,900 ",4 Stars,
Alabama,Cullman,Humana Insurance Company,Humana Gold Choice H8145-075 (PFFS),PFFS,$97.00,$250.00,Basic,No,BA,H8145,075,0, N/A ,3.5 Stars,
Alabama,Cullman,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Cullman,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Dale,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Dale,Humana Insurance Company,HumanaChoice H6609-119 (PPO),Local PPO,$63.00,$360.00,Enhanced,Yes,EA,H6609,119,0," $6,700 ",3.5 Stars,
Alabama,Dale,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Dale,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Dallas,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,Dallas,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,Dallas,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,DeKalb,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,012,0," $5,000 ",4 Stars,
Alabama,DeKalb,VIVA Medicare,VIVA Medicare Select (HMO),Local HMO *,$0.00,,,,,H0154,008,0," $6,700 ",4 Stars,
Alabama,DeKalb,VIVA Medicare,VIVA Medicare Premier (HMO),Local HMO,$109.00,$0.00,Enhanced,Yes,EA,H0154,011,0," $5,900 ",4 Stars,
Alabama,DeKalb,VIVA Medicare,VIVA Medicare Plus (HMO),Local HMO,$28.00,$200.00,Enhanced,No,EA,H0154,015,2," $6,700 ",4 Stars,
Alabama,DeKalb,Humana Insurance Company,HumanaChoice R5826-001 (Regional PPO),Regional PPO,$84.00,$180.00,Basic,No,BA,R5826,001,0," $6,700 ",3 Stars,
Alabama,DeKalb,Humana Insurance Company,HumanaChoice R5826-065 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,065,0," $3,400 ",3 Stars,
Alabama,Elmore,Blue Advantage (PPO),Blue Advantage Complete (PPO),Local PPO,$49.00,$150.00,Enhanced,No,EA,H0104,013,0," $5,000 ",4 Stars,
Alabama,Elmore,Blue Advantage (PPO),Blue Advantage Premier (PPO),Local PPO,$159.00,$0.00,Enhanced,No,EA,H0104,015,0," $3,400 ",4 Stars,
